event_time,network,network_region,price_aud_mwh,demand_mw
2026-05-04T09:15:00Z,NEM,NSW1,90.0,8776.99
2026-05-04T09:15:00Z,NEM,QLD1,92.57,7297.42
2026-05-04T09:15:00Z,NEM,SA1,47.53,1779.26
2026-05-04T09:15:00Z,NEM,TAS1,88.28,1222.07
2026-05-04T09:15:00Z,NEM,VIC1,4.59,6130.71
2026-05-04T09:20:00Z,NEM,NSW1,90.0,8758.03
2026-05-04T09:20:00Z,NEM,QLD1,92.57,7217.41
2026-05-04T09:20:00Z,NEM,SA1,53.91,1803.73
2026-05-04T09:20:00Z,NEM,TAS1,88.28,1218.7
2026-05-04T09:20:00Z,NEM,VIC1,9.09,6108.91
2026-05-04T09:25:00Z,NEM,NSW1,89.74,8782.49
2026-05-04T09:25:00Z,NEM,QLD1,92.59,7230.15
2026-05-04T09:25:00Z,NEM,SA1,52.38,1790.24
2026-05-04T09:25:00Z,NEM,TAS1,88.28,1213.41
2026-05-04T09:25:00Z,NEM,VIC1,9.04,6095.26
2026-05-04T09:30:00Z,NEM,NSW1,89.14,8761.17
2026-05-04T09:30:00Z,NEM,QLD1,92.59,7199.15
2026-05-04T09:30:00Z,NEM,SA1,47.32,1777.45
2026-05-04T09:30:00Z,NEM,TAS1,88.28,1206.82
2026-05-04T09:30:00Z,NEM,VIC1,4.55,6063.41
2026-05-04T09:35:00Z,NEM,NSW1,91.83,8725.61
2026-05-04T09:35:00Z,NEM,QLD1,94.73,7149.01
2026-05-04T09:35:00Z,NEM,SA1,53.73,1777.59
2026-05-04T09:35:00Z,NEM,TAS1,88.28,1200.13
2026-05-04T09:35:00Z,NEM,VIC1,8.95,6084.16
2026-05-04T09:40:00Z,NEM,NSW1,90.0,8609.65
2026-05-04T09:40:00Z,NEM,QLD1,92.73,7153.77
2026-05-04T09:40:00Z,NEM,SA1,98.0,1779.17
2026-05-04T09:40:00Z,NEM,TAS1,88.28,1201.94
2026-05-04T09:40:00Z,NEM,VIC1,4.55,5968.64
2026-05-04T09:45:00Z,NEM,NSW1,89.75,8637.54
2026-05-04T09:45:00Z,NEM,QLD1,92.5,7099.77
2026-05-04T09:45:00Z,NEM,SA1,52.91,1742.67
2026-05-04T09:45:00Z,NEM,TAS1,88.28,1204.05
2026-05-04T09:45:00Z,NEM,VIC1,8.95,5933.09
2026-05-04T09:50:00Z,NEM,NSW1,84.22,8589.98
2026-05-04T09:50:00Z,NEM,QLD1,86.73,7072.88
2026-05-04T09:50:00Z,NEM,SA1,44.42,1767.35
2026-05-04T09:50:00Z,NEM,TAS1,88.28,1201.05
2026-05-04T09:50:00Z,NEM,VIC1,4.55,5923.13
2026-05-04T09:55:00Z,NEM,NSW1,84.79,8579.64
2026-05-04T09:55:00Z,NEM,QLD1,86.73,7047.5
2026-05-04T09:55:00Z,NEM,SA1,44.32,1759.2
2026-05-04T09:55:00Z,NEM,TAS1,88.28,1200.8
2026-05-04T09:55:00Z,NEM,VIC1,4.55,5909.59
2026-05-04T10:00:00Z,NEM,NSW1,84.79,8565.72
2026-05-04T10:00:00Z,NEM,QLD1,86.68,7009.57
2026-05-04T10:00:00Z,NEM,SA1,105.08,1749.65
2026-05-04T10:00:00Z,NEM,TAS1,88.28,1198.72
2026-05-04T10:00:00Z,NEM,VIC1,8.95,5861.39
2026-05-04T10:05:00Z,NEM,NSW1,90.0,8542.96
2026-05-04T10:05:00Z,NEM,QLD1,93.18,7060.28
2026-05-04T10:05:00Z,NEM,SA1,105.08,1740.48
2026-05-04T10:05:00Z,NEM,TAS1,88.91,1196.67
2026-05-04T10:05:00Z,NEM,VIC1,8.95,5810.5
2026-05-04T10:10:00Z,NEM,NSW1,89.74,8485.64
2026-05-04T10:10:00Z,NEM,QLD1,92.73,7009.71
2026-05-04T10:10:00Z,NEM,SA1,50.45,1726.66
2026-05-04T10:10:00Z,NEM,TAS1,88.91,1194.78
2026-05-04T10:10:00Z,NEM,VIC1,8.95,5836.36
2026-05-04T10:15:00Z,NEM,NSW1,89.74,8471.33
2026-05-04T10:15:00Z,NEM,QLD1,92.81,7000.23
2026-05-04T10:15:00Z,NEM,SA1,51.46,1733.07
2026-05-04T10:15:00Z,NEM,TAS1,89.25,1187.67
2026-05-04T10:15:00Z,NEM,VIC1,8.95,5813.34
2026-05-04T10:20:00Z,NEM,NSW1,81.52,8425.06
2026-05-04T10:20:00Z,NEM,QLD1,84.73,6937.82
2026-05-04T10:20:00Z,NEM,SA1,37.67,1725.67
2026-05-04T10:20:00Z,NEM,TAS1,89.55,1187.32
2026-05-04T10:20:00Z,NEM,VIC1,-0.05,5715.93
2026-05-04T10:25:00Z,NEM,NSW1,79.0,8357.97
2026-05-04T10:25:00Z,NEM,QLD1,82.55,6884.87
2026-05-04T10:25:00Z,NEM,SA1,39.99,1710.88
2026-05-04T10:25:00Z,NEM,TAS1,89.55,1184.92
2026-05-04T10:25:00Z,NEM,VIC1,4.55,5699.6
2026-05-04T10:30:00Z,NEM,NSW1,79.0,8366.82
2026-05-04T10:30:00Z,NEM,QLD1,82.47,6859.64
2026-05-04T10:30:00Z,NEM,SA1,39.54,1698.61
2026-05-04T10:30:00Z,NEM,TAS1,107.51,1188.61
2026-05-04T10:30:00Z,NEM,VIC1,4.55,5744.98
2026-05-04T10:35:00Z,NEM,NSW1,90.0,8314.31
2026-05-04T10:35:00Z,NEM,QLD1,92.73,6856.24
2026-05-04T10:35:00Z,NEM,SA1,58.58,1689.77
2026-05-04T10:35:00Z,NEM,TAS1,89.55,1176.05
2026-05-04T10:35:00Z,NEM,VIC1,10.51,5732.6
2026-05-04T10:40:00Z,NEM,NSW1,90.0,8296.91
2026-05-04T10:40:00Z,NEM,QLD1,93.53,6967.81
2026-05-04T10:40:00Z,NEM,SA1,49.12,1670.64
2026-05-04T10:40:00Z,NEM,TAS1,88.91,1169.82
2026-05-04T10:40:00Z,NEM,VIC1,9.0,5689.07
2026-05-04T10:45:00Z,NEM,NSW1,90.0,8257.29
2026-05-04T10:45:00Z,NEM,QLD1,93.53,6966.57
2026-05-04T10:45:00Z,NEM,SA1,52.15,1681.73
2026-05-04T10:45:00Z,NEM,TAS1,88.91,1157.9
2026-05-04T10:45:00Z,NEM,VIC1,9.0,5665.99
2026-05-04T10:50:00Z,NEM,NSW1,89.74,8208.34
2026-05-04T10:50:00Z,NEM,QLD1,92.73,6918.3
2026-05-04T10:50:00Z,NEM,SA1,52.48,1676.34
2026-05-04T10:50:00Z,NEM,TAS1,88.91,1162.09
2026-05-04T10:50:00Z,NEM,VIC1,9.08,5674.1
2026-05-04T10:55:00Z,NEM,NSW1,89.85,8197.41
2026-05-04T10:55:00Z,NEM,QLD1,92.73,6910.15
2026-05-04T10:55:00Z,NEM,SA1,43.57,1667.21
2026-05-04T10:55:00Z,NEM,TAS1,88.91,1158.84
2026-05-04T10:55:00Z,NEM,VIC1,-0.05,5629.31
2026-05-04T11:00:00Z,NEM,NSW1,90.0,8222.14
2026-05-04T11:00:00Z,NEM,QLD1,92.73,6884.71
2026-05-04T11:00:00Z,NEM,SA1,47.43,1649.11
2026-05-04T11:00:00Z,NEM,TAS1,88.91,1158.92
2026-05-04T11:00:00Z,NEM,VIC1,4.55,5615.82
2026-05-04T11:05:00Z,NEM,NSW1,91.7,8198.47
2026-05-04T11:05:00Z,NEM,QLD1,93.91,6819.64
2026-05-04T11:05:00Z,NEM,SA1,98.0,1653.75
2026-05-04T11:05:00Z,NEM,TAS1,88.28,1148.0
2026-05-04T11:05:00Z,NEM,VIC1,8.95,5584.09
2026-05-04T11:10:00Z,NEM,NSW1,91.7,8167.37
2026-05-04T11:10:00Z,NEM,QLD1,94.64,6866.89
2026-05-04T11:10:00Z,NEM,SA1,85.63,1647.71
2026-05-04T11:10:00Z,NEM,TAS1,115.17,1172.63
2026-05-04T11:10:00Z,NEM,VIC1,8.95,5477.03
2026-05-04T11:15:00Z,NEM,NSW1,90.0,8138.0
2026-05-04T11:15:00Z,NEM,QLD1,92.74,6843.09
2026-05-04T11:15:00Z,NEM,SA1,105.08,1656.96
2026-05-04T11:15:00Z,NEM,TAS1,89.55,1176.82
2026-05-04T11:15:00Z,NEM,VIC1,4.62,5425.8
2026-05-04T11:20:00Z,NEM,NSW1,90.0,8110.82
2026-05-04T11:20:00Z,NEM,QLD1,91.51,6757.16
2026-05-04T11:20:00Z,NEM,SA1,105.08,1628.91
2026-05-04T11:20:00Z,NEM,TAS1,89.55,1173.48
2026-05-04T11:20:00Z,NEM,VIC1,8.95,5364.86
2026-05-04T11:25:00Z,NEM,NSW1,91.7,8047.36
2026-05-04T11:25:00Z,NEM,QLD1,94.47,6842.17
2026-05-04T11:25:00Z,NEM,SA1,48.16,1629.05
2026-05-04T11:25:00Z,NEM,TAS1,89.25,1168.56
2026-05-04T11:25:00Z,NEM,VIC1,5.36,5354.28
2026-05-04T11:30:00Z,NEM,NSW1,90.0,7969.89
2026-05-04T11:30:00Z,NEM,QLD1,91.62,6742.69
2026-05-04T11:30:00Z,NEM,SA1,53.7,1607.54
2026-05-04T11:30:00Z,NEM,TAS1,88.28,1158.3
2026-05-04T11:30:00Z,NEM,VIC1,10.99,5441.5
2026-05-04T11:35:00Z,NEM,NSW1,90.0,7890.68
2026-05-04T11:35:00Z,NEM,QLD1,89.64,6663.04
2026-05-04T11:35:00Z,NEM,SA1,49.35,1620.03
2026-05-04T11:35:00Z,NEM,TAS1,88.24,1150.66
2026-05-04T11:35:00Z,NEM,VIC1,8.95,5414.48
2026-05-04T11:40:00Z,NEM,NSW1,97.67,7931.48
2026-05-04T11:40:00Z,NEM,QLD1,99.84,6757.06
2026-05-04T11:40:00Z,NEM,SA1,51.49,1586.25
2026-05-04T11:40:00Z,NEM,TAS1,88.24,1140.93
2026-05-04T11:40:00Z,NEM,VIC1,8.95,5353.65
2026-05-04T11:45:00Z,NEM,NSW1,90.0,7819.02
2026-05-04T11:45:00Z,NEM,QLD1,91.32,6691.36
2026-05-04T11:45:00Z,NEM,SA1,51.0,1606.53
2026-05-04T11:45:00Z,NEM,TAS1,88.24,1133.33
2026-05-04T11:45:00Z,NEM,VIC1,8.95,5271.95
2026-05-04T11:50:00Z,NEM,NSW1,90.0,7848.21
2026-05-04T11:50:00Z,NEM,QLD1,91.62,6644.29
2026-05-04T11:50:00Z,NEM,SA1,49.34,1574.6
2026-05-04T11:50:00Z,NEM,TAS1,88.24,1130.33
2026-05-04T11:50:00Z,NEM,VIC1,9.0,5274.98
2026-05-04T11:55:00Z,NEM,NSW1,89.31,7741.6
2026-05-04T11:55:00Z,NEM,QLD1,91.05,6636.86
2026-05-04T11:55:00Z,NEM,SA1,51.0,1575.78
2026-05-04T11:55:00Z,NEM,TAS1,88.24,1123.15
2026-05-04T11:55:00Z,NEM,VIC1,8.95,5229.8
2026-05-04T12:00:00Z,NEM,NSW1,84.79,7784.2
2026-05-04T12:00:00Z,NEM,QLD1,85.86,6575.53
2026-05-04T12:00:00Z,NEM,SA1,50.27,1584.93
2026-05-04T12:00:00Z,NEM,TAS1,88.24,1124.64
2026-05-04T12:00:00Z,NEM,VIC1,8.95,5103.3
2026-05-04T12:05:00Z,NEM,NSW1,88.27,7628.18
2026-05-04T12:05:00Z,NEM,QLD1,92.5,6491.39
2026-05-04T12:05:00Z,NEM,SA1,98.0,1597.24
2026-05-04T12:05:00Z,NEM,TAS1,88.24,1125.1
2026-05-04T12:05:00Z,NEM,VIC1,4.55,5011.72
2026-05-04T12:10:00Z,NEM,NSW1,90.0,7763.73
2026-05-04T12:10:00Z,NEM,QLD1,94.39,6520.7
2026-05-04T12:10:00Z,NEM,SA1,52.13,1552.91
2026-05-04T12:10:00Z,NEM,TAS1,88.24,1120.92
2026-05-04T12:10:00Z,NEM,VIC1,8.95,5012.19
2026-05-04T12:15:00Z,NEM,NSW1,90.0,7763.05
2026-05-04T12:15:00Z,NEM,QLD1,93.84,6533.8
2026-05-04T12:15:00Z,NEM,SA1,52.93,1556.06
2026-05-04T12:15:00Z,NEM,TAS1,88.24,1115.44
2026-05-04T12:15:00Z,NEM,VIC1,8.95,5005.66
2026-05-04T12:20:00Z,NEM,NSW1,88.8,7761.2
2026-05-04T12:20:00Z,NEM,QLD1,92.5,6466.03
2026-05-04T12:20:00Z,NEM,SA1,58.58,1541.79
2026-05-04T12:20:00Z,NEM,TAS1,88.24,1105.67
2026-05-04T12:20:00Z,NEM,VIC1,8.95,4967.9
2026-05-04T12:25:00Z,NEM,NSW1,78.9,7696.86
2026-05-04T12:25:00Z,NEM,QLD1,82.5,6342.28
2026-05-04T12:25:00Z,NEM,SA1,105.08,1528.67
2026-05-04T12:25:00Z,NEM,TAS1,88.24,1110.41
2026-05-04T12:25:00Z,NEM,VIC1,8.95,4892.55
2026-05-04T12:30:00Z,NEM,NSW1,77.06,7655.19
2026-05-04T12:30:00Z,NEM,QLD1,80.45,6232.18
2026-05-04T12:30:00Z,NEM,SA1,51.0,1510.32
2026-05-04T12:30:00Z,NEM,TAS1,88.24,1101.25
2026-05-04T12:30:00Z,NEM,VIC1,8.95,4838.17
2026-05-04T12:35:00Z,NEM,NSW1,77.06,7640.99
2026-05-04T12:35:00Z,NEM,QLD1,81.24,6288.58
2026-05-04T12:35:00Z,NEM,SA1,44.05,1497.68
2026-05-04T12:35:00Z,NEM,TAS1,88.24,1097.67
2026-05-04T12:35:00Z,NEM,VIC1,8.95,4863.43
2026-05-04T12:40:00Z,NEM,NSW1,78.97,7621.08
2026-05-04T12:40:00Z,NEM,QLD1,82.5,6296.18
2026-05-04T12:40:00Z,NEM,SA1,58.58,1495.45
2026-05-04T12:40:00Z,NEM,TAS1,88.24,1096.89
2026-05-04T12:40:00Z,NEM,VIC1,9.0,4869.74
2026-05-04T12:45:00Z,NEM,NSW1,78.39,7582.53
2026-05-04T12:45:00Z,NEM,QLD1,81.83,6248.43
2026-05-04T12:45:00Z,NEM,SA1,45.29,1484.04
2026-05-04T12:45:00Z,NEM,TAS1,88.24,1101.78
2026-05-04T12:45:00Z,NEM,VIC1,8.95,4739.52
2026-05-04T12:50:00Z,NEM,NSW1,77.06,7541.35
2026-05-04T12:50:00Z,NEM,QLD1,79.91,6226.61
2026-05-04T12:50:00Z,NEM,SA1,98.0,1490.64
2026-05-04T12:50:00Z,NEM,TAS1,88.24,1095.01
2026-05-04T12:50:00Z,NEM,VIC1,8.95,4737.43
2026-05-04T12:55:00Z,NEM,NSW1,75.32,7464.46
2026-05-04T12:55:00Z,NEM,QLD1,77.73,6201.11
2026-05-04T12:55:00Z,NEM,SA1,79.05,1480.12
2026-05-04T12:55:00Z,NEM,TAS1,88.24,1085.74
2026-05-04T12:55:00Z,NEM,VIC1,8.95,4779.79
2026-05-04T13:00:00Z,NEM,NSW1,76.99,7451.69
2026-05-04T13:00:00Z,NEM,QLD1,79.26,6173.26
2026-05-04T13:00:00Z,NEM,SA1,105.08,1466.34
2026-05-04T13:00:00Z,NEM,TAS1,88.24,1073.88
2026-05-04T13:00:00Z,NEM,VIC1,4.55,4698.85
2026-05-04T13:05:00Z,NEM,NSW1,76.52,7411.63
2026-05-04T13:05:00Z,NEM,QLD1,77.73,6109.48
2026-05-04T13:05:00Z,NEM,SA1,105.08,1464.5
2026-05-04T13:05:00Z,NEM,TAS1,88.24,1066.69
2026-05-04T13:05:00Z,NEM,VIC1,8.95,4689.89
2026-05-04T13:10:00Z,NEM,NSW1,76.99,7444.03
2026-05-04T13:10:00Z,NEM,QLD1,78.25,6134.9
2026-05-04T13:10:00Z,NEM,SA1,98.0,1446.93
2026-05-04T13:10:00Z,NEM,TAS1,88.24,1059.46
2026-05-04T13:10:00Z,NEM,VIC1,9.0,4851.46
2026-05-04T13:15:00Z,NEM,NSW1,76.99,7363.55
2026-05-04T13:15:00Z,NEM,QLD1,77.72,6100.35
2026-05-04T13:15:00Z,NEM,SA1,43.33,1455.86
2026-05-04T13:15:00Z,NEM,TAS1,88.24,1064.01
2026-05-04T13:15:00Z,NEM,VIC1,8.95,4915.66
2026-05-04T13:20:00Z,NEM,NSW1,76.99,7328.26
2026-05-04T13:20:00Z,NEM,QLD1,77.66,6055.56
2026-05-04T13:20:00Z,NEM,SA1,79.05,1428.11
2026-05-04T13:20:00Z,NEM,TAS1,88.24,1061.78
2026-05-04T13:20:00Z,NEM,VIC1,8.95,4910.78
2026-05-04T13:25:00Z,NEM,NSW1,71.21,7304.32
2026-05-04T13:25:00Z,NEM,QLD1,71.75,5990.51
2026-05-04T13:25:00Z,NEM,SA1,105.08,1425.25
2026-05-04T13:25:00Z,NEM,TAS1,88.24,1055.03
2026-05-04T13:25:00Z,NEM,VIC1,4.55,4905.67
2026-05-04T13:30:00Z,NEM,NSW1,74.71,7317.65
2026-05-04T13:30:00Z,NEM,QLD1,74.81,5971.72
2026-05-04T13:30:00Z,NEM,SA1,105.08,1422.82
2026-05-04T13:30:00Z,NEM,TAS1,88.24,1043.99
2026-05-04T13:30:00Z,NEM,VIC1,8.95,4899.82
2026-05-04T13:35:00Z,NEM,NSW1,72.77,7271.05
2026-05-04T13:35:00Z,NEM,QLD1,72.83,5949.59
2026-05-04T13:35:00Z,NEM,SA1,105.08,1441.08
2026-05-04T13:35:00Z,NEM,TAS1,88.24,1039.82
2026-05-04T13:35:00Z,NEM,VIC1,8.95,4883.44
2026-05-04T13:40:00Z,NEM,NSW1,72.31,7228.2
2026-05-04T13:40:00Z,NEM,QLD1,72.83,5975.08
2026-05-04T13:40:00Z,NEM,SA1,83.49,1479.07
2026-05-04T13:40:00Z,NEM,TAS1,88.24,1029.91
2026-05-04T13:40:00Z,NEM,VIC1,8.95,4810.46
2026-05-04T13:45:00Z,NEM,NSW1,71.42,7222.09
2026-05-04T13:45:00Z,NEM,QLD1,72.83,5988.77
2026-05-04T13:45:00Z,NEM,SA1,105.08,1456.88
2026-05-04T13:45:00Z,NEM,TAS1,88.24,1033.4
2026-05-04T13:45:00Z,NEM,VIC1,8.95,4760.7
2026-05-04T13:50:00Z,NEM,NSW1,64.89,7204.3
2026-05-04T13:50:00Z,NEM,QLD1,66.11,5937.45
2026-05-04T13:50:00Z,NEM,SA1,83.49,1443.94
2026-05-04T13:50:00Z,NEM,TAS1,88.24,1032.02
2026-05-04T13:50:00Z,NEM,VIC1,9.0,4798.74
2026-05-04T13:55:00Z,NEM,NSW1,64.11,7138.34
2026-05-04T13:55:00Z,NEM,QLD1,65.73,5964.98
2026-05-04T13:55:00Z,NEM,SA1,105.08,1454.82
2026-05-04T13:55:00Z,NEM,TAS1,88.24,1026.88
2026-05-04T13:55:00Z,NEM,VIC1,8.95,4733.13
2026-05-04T14:00:00Z,NEM,NSW1,64.89,7164.69
2026-05-04T14:00:00Z,NEM,QLD1,65.73,5925.06
2026-05-04T14:00:00Z,NEM,SA1,49.02,1433.43
2026-05-04T14:00:00Z,NEM,TAS1,88.24,1020.72
2026-05-04T14:00:00Z,NEM,VIC1,9.0,4670.37
2026-05-04T14:05:00Z,NEM,NSW1,76.74,7075.27
2026-05-04T14:05:00Z,NEM,QLD1,77.73,5980.87
2026-05-04T14:05:00Z,NEM,SA1,83.49,1461.83
2026-05-04T14:05:00Z,NEM,TAS1,88.24,1016.5
2026-05-04T14:05:00Z,NEM,VIC1,9.0,4712.67
2026-05-04T14:10:00Z,NEM,NSW1,76.99,7186.06
2026-05-04T14:10:00Z,NEM,QLD1,76.46,5861.37
2026-05-04T14:10:00Z,NEM,SA1,46.12,1450.0
2026-05-04T14:10:00Z,NEM,TAS1,88.24,1011.37
2026-05-04T14:10:00Z,NEM,VIC1,8.95,4670.67
2026-05-04T14:15:00Z,NEM,NSW1,76.99,7227.25
2026-05-04T14:15:00Z,NEM,QLD1,75.8,5855.14
2026-05-04T14:15:00Z,NEM,SA1,83.49,1443.21
2026-05-04T14:15:00Z,NEM,TAS1,88.24,1004.44
2026-05-04T14:15:00Z,NEM,VIC1,8.95,4687.15
2026-05-04T14:20:00Z,NEM,NSW1,76.99,7256.94
2026-05-04T14:20:00Z,NEM,QLD1,76.04,5898.84
2026-05-04T14:20:00Z,NEM,SA1,117.16,1486.26
2026-05-04T14:20:00Z,NEM,TAS1,88.24,1011.12
2026-05-04T14:20:00Z,NEM,VIC1,4.55,4633.61
2026-05-04T14:25:00Z,NEM,NSW1,73.83,7221.47
2026-05-04T14:25:00Z,NEM,QLD1,72.83,5822.55
2026-05-04T14:25:00Z,NEM,SA1,105.08,1492.48
2026-05-04T14:25:00Z,NEM,TAS1,88.24,1021.38
2026-05-04T14:25:00Z,NEM,VIC1,4.55,4556.4
2026-05-04T14:30:00Z,NEM,NSW1,72.33,7226.54
2026-05-04T14:30:00Z,NEM,QLD1,71.75,5792.04
2026-05-04T14:30:00Z,NEM,SA1,105.08,1498.81
2026-05-04T14:30:00Z,NEM,TAS1,88.24,1024.63
2026-05-04T14:30:00Z,NEM,VIC1,4.55,4525.38
2026-05-04T14:35:00Z,NEM,NSW1,74.35,7166.43
2026-05-04T14:35:00Z,NEM,QLD1,72.83,5789.54
2026-05-04T14:35:00Z,NEM,SA1,105.08,1487.64
2026-05-04T14:35:00Z,NEM,TAS1,108.32,1024.46
2026-05-04T14:35:00Z,NEM,VIC1,8.95,4559.3
2026-05-04T14:40:00Z,NEM,NSW1,71.95,7106.89
2026-05-04T14:40:00Z,NEM,QLD1,71.75,5773.41
2026-05-04T14:40:00Z,NEM,SA1,92.4,1495.13
2026-05-04T14:40:00Z,NEM,TAS1,88.24,1021.86
2026-05-04T14:40:00Z,NEM,VIC1,8.95,4560.67
2026-05-04T14:45:00Z,NEM,NSW1,65.58,7098.46
2026-05-04T14:45:00Z,NEM,QLD1,65.73,5716.44
2026-05-04T14:45:00Z,NEM,SA1,105.08,1483.45
2026-05-04T14:45:00Z,NEM,TAS1,88.24,1012.34
2026-05-04T14:45:00Z,NEM,VIC1,4.55,4490.35
2026-05-04T14:50:00Z,NEM,NSW1,70.47,7079.95
2026-05-04T14:50:00Z,NEM,QLD1,70.64,5726.61
2026-05-04T14:50:00Z,NEM,SA1,105.08,1484.21
2026-05-04T14:50:00Z,NEM,TAS1,88.24,1004.22
2026-05-04T14:50:00Z,NEM,VIC1,4.55,4455.88
2026-05-04T14:55:00Z,NEM,NSW1,65.2,7029.83
2026-05-04T14:55:00Z,NEM,QLD1,65.73,5716.21
2026-05-04T14:55:00Z,NEM,SA1,105.08,1493.89
2026-05-04T14:55:00Z,NEM,TAS1,88.24,999.08
2026-05-04T14:55:00Z,NEM,VIC1,8.95,4408.2
2026-05-04T15:00:00Z,NEM,NSW1,64.76,7010.65
2026-05-04T15:00:00Z,NEM,QLD1,64.83,5658.37
2026-05-04T15:00:00Z,NEM,SA1,39.51,1500.49
2026-05-04T15:00:00Z,NEM,TAS1,88.24,999.3
2026-05-04T15:00:00Z,NEM,VIC1,9.0,4453.41
2026-05-04T15:05:00Z,NEM,NSW1,70.43,7047.87
2026-05-04T15:05:00Z,NEM,QLD1,69.19,5612.4
2026-05-04T15:05:00Z,NEM,SA1,105.08,1494.78
2026-05-04T15:05:00Z,NEM,TAS1,88.24,996.42
2026-05-04T15:05:00Z,NEM,VIC1,8.95,4378.0
2026-05-04T15:10:00Z,NEM,NSW1,75.48,7090.17
2026-05-04T15:10:00Z,NEM,QLD1,72.83,5615.78
2026-05-04T15:10:00Z,NEM,SA1,105.08,1486.3
2026-05-04T15:10:00Z,NEM,TAS1,88.24,998.52
2026-05-04T15:10:00Z,NEM,VIC1,8.95,4348.66
2026-05-04T15:15:00Z,NEM,NSW1,73.95,6942.67
2026-05-04T15:15:00Z,NEM,QLD1,71.75,5615.24
2026-05-04T15:15:00Z,NEM,SA1,39.85,1476.51
2026-05-04T15:15:00Z,NEM,TAS1,88.24,995.89
2026-05-04T15:15:00Z,NEM,VIC1,4.55,4339.16
2026-05-04T15:20:00Z,NEM,NSW1,76.53,6972.39
2026-05-04T15:20:00Z,NEM,QLD1,73.32,5589.74
2026-05-04T15:20:00Z,NEM,SA1,58.58,1477.43
2026-05-04T15:20:00Z,NEM,TAS1,88.24,990.26
2026-05-04T15:20:00Z,NEM,VIC1,8.95,4331.03
2026-05-04T15:25:00Z,NEM,NSW1,74.03,6801.87
2026-05-04T15:25:00Z,NEM,QLD1,71.75,5582.26
2026-05-04T15:25:00Z,NEM,SA1,43.03,1458.1
2026-05-04T15:25:00Z,NEM,TAS1,88.24,986.65
2026-05-04T15:25:00Z,NEM,VIC1,8.95,4307.68
2026-05-04T15:30:00Z,NEM,NSW1,75.59,6793.19
2026-05-04T15:30:00Z,NEM,QLD1,72.83,5607.3
2026-05-04T15:30:00Z,NEM,SA1,105.08,1467.53
2026-05-04T15:30:00Z,NEM,TAS1,88.24,982.95
2026-05-04T15:30:00Z,NEM,VIC1,8.95,4287.54
2026-05-04T15:35:00Z,NEM,NSW1,70.43,6782.81
2026-05-04T15:35:00Z,NEM,QLD1,68.27,5595.41
2026-05-04T15:35:00Z,NEM,SA1,51.0,1466.4
2026-05-04T15:35:00Z,NEM,TAS1,88.24,981.11
2026-05-04T15:35:00Z,NEM,VIC1,8.95,4273.46
2026-05-04T15:40:00Z,NEM,NSW1,67.86,6770.48
2026-05-04T15:40:00Z,NEM,QLD1,65.73,5556.8
2026-05-04T15:40:00Z,NEM,SA1,58.58,1477.95
2026-05-04T15:40:00Z,NEM,TAS1,88.24,976.05
2026-05-04T15:40:00Z,NEM,VIC1,8.95,4291.95
2026-05-04T15:45:00Z,NEM,NSW1,66.76,6668.78
2026-05-04T15:45:00Z,NEM,QLD1,65.73,5583.7
2026-05-04T15:45:00Z,NEM,SA1,105.08,1457.08
2026-05-04T15:45:00Z,NEM,TAS1,88.24,961.57
2026-05-04T15:45:00Z,NEM,VIC1,8.95,4278.31
2026-05-04T15:50:00Z,NEM,NSW1,65.7,6646.83
2026-05-04T15:50:00Z,NEM,QLD1,64.83,5589.35
2026-05-04T15:50:00Z,NEM,SA1,105.08,1457.28
2026-05-04T15:50:00Z,NEM,TAS1,88.24,953.06
2026-05-04T15:50:00Z,NEM,VIC1,8.95,4222.94
2026-05-04T15:55:00Z,NEM,NSW1,65.14,6629.05
2026-05-04T15:55:00Z,NEM,QLD1,64.65,5567.41
2026-05-04T15:55:00Z,NEM,SA1,105.08,1465.2
2026-05-04T15:55:00Z,NEM,TAS1,88.24,951.63
2026-05-04T15:55:00Z,NEM,VIC1,9.0,4247.97
2026-05-04T16:00:00Z,NEM,NSW1,57.51,6574.57
2026-05-04T16:00:00Z,NEM,QLD1,57.03,5519.36
2026-05-04T16:00:00Z,NEM,SA1,34.71,1462.16
2026-05-04T16:00:00Z,NEM,TAS1,88.24,942.67
2026-05-04T16:00:00Z,NEM,VIC1,8.95,4233.22
2026-05-04T16:05:00Z,NEM,NSW1,64.89,6524.09
2026-05-04T16:05:00Z,NEM,QLD1,64.65,5517.57
2026-05-04T16:05:00Z,NEM,SA1,49.02,1457.32
2026-05-04T16:05:00Z,NEM,TAS1,88.24,935.29
2026-05-04T16:05:00Z,NEM,VIC1,8.95,4233.89
2026-05-04T16:10:00Z,NEM,NSW1,64.89,6533.39
2026-05-04T16:10:00Z,NEM,QLD1,64.81,5591.73
2026-05-04T16:10:00Z,NEM,SA1,60.08,1445.31
2026-05-04T16:10:00Z,NEM,TAS1,88.24,943.13
2026-05-04T16:10:00Z,NEM,VIC1,8.95,4208.14
2026-05-04T16:15:00Z,NEM,NSW1,64.89,6527.67
2026-05-04T16:15:00Z,NEM,QLD1,63.92,5520.22
2026-05-04T16:15:00Z,NEM,SA1,60.08,1430.89
2026-05-04T16:15:00Z,NEM,TAS1,88.24,938.09
2026-05-04T16:15:00Z,NEM,VIC1,8.95,4106.65
2026-05-04T16:20:00Z,NEM,NSW1,64.89,6524.26
