dataset_id,reporting_year,source_system,reporting_entity,number_of_facilities,number_of_states,facilities_in_ACT,facilities_in_NSW,facilities_in_NT,facilities_in_QLD,facilities_in_SA,facilities_in_TAS,facilities_in_VIC,facilities_in_WA,electricity_production_gj,electricity_production_mwh,scope1_emissions_tco2e,scope2_emissions_tco2e,total_emissions_tco2e,emission_intensity_tco2e_per_mwh,scope1_imputed,scope2_imputed,total_imputed,intensity_imputed
ID0243,2023,NGER,LS AUSTRALIA HOLDCO1 PTY LTD,1,1,0,1,0,0,0,0,0,0,1378241.0,382845.0,23.0,1075.0,1098,0.002868001410492497,False,False,False,False
ID0243,2023,NGER,METKA EGN AUSTRALIA HOLDINGS PTY LTD,3,1,0,3,0,0,0,0,0,0,725587.0,201552.0,0.0,604.0,604,0.002996745256807176,False,False,False,False
ID0243,2023,NGER,METZ HOLDCO PTY LTD,1,1,0,1,0,0,0,0,0,0,793954.0,220543.0,42.0,1088.0,1130,0.005123717370308738,False,False,False,False
ID0243,2023,NGER,MOORABOOL WIND FARM (HOLDING) PTY LTD,1,1,0,0,0,0,0,0,1,0,1311765.0,364379.0,54.0,706.0,760,0.002085740396674891,False,False,False,False
ID0243,2023,NGER,MOORABOOL SOUTH WIND FARM (HOLDING) PTY LTD,1,1,0,0,0,0,0,0,1,0,1386474.0,385132.0,59.0,762.0,821,0.0021317366513299335,False,False,False,False
ID0243,2023,NGER,MOREE HOLDINGS CO PTY LTD,1,1,0,0,0,0,1,0,0,0,494164.0,137268.0,24.0,586.0,610,0.004443861642917504,False,False,False,False
ID0243,2023,NGER,MOURA SOLAR FARM HOLDINGS PTY LTD,1,1,0,0,0,1,0,0,0,0,660443.0,183456.0,0.0,1269.0,1269,0.006917189952904239,False,False,False,False
ID0243,2023,NGER,MUMBIDA WIND FARM NO 1 HOLDINGS PTY LTD,1,1,0,0,0,0,0,0,0,1,581978.0,161661.0,29.0,226.0,255,0.0015773748770575463,False,False,False,False
ID0243,2023,NGER,MURRA WARRA II PROJECT CO PTY LTD,1,1,0,0,0,0,0,0,1,0,1944428.0,540119.0,85.0,1468.0,1553,0.0028752922966975795,False,False,False,False
ID0243,2023,NGER,NEOEN AUSTRALIA PTY. LTD.,14,5,0,4,0,2,4,0,3,1,12374212.0,3437281.0,1831.0,34026.0,35857,0.010431791872704035,False,False,False,False
ID0243,2023,NGER,NEWGEN KWINANA HOLDINGS PTY LTD,1,1,0,0,0,0,0,0,0,1,6804196.0,1890055.0,755148.0,650.0,755798,0.3998814849303327,False,False,False,False
ID0243,2023,NGER,NRG VICTORIA I PTY LTD,1,1,0,0,0,1,0,0,0,0,23681515.0,6578199.0,6492467.0,46061.0,6538528,0.993969321998316,False,False,False,False
ID0243,2023,NGER,OAKEY 1 NEW HOLDCO PTY LTD,1,1,0,0,0,1,0,0,0,0,156158.0,43377.0,0.0,0.0,0,0.0,False,False,False,False
ID0243,2023,NGER,OJRP HOLDCO PTY LTD,1,1,0,0,0,1,0,0,0,0,1912229.0,531175.0,203.0,829.0,1032,0.001942862521767779,False,False,False,False
ID0243,2023,NGER,ORIGIN ENERGY LIMITED,13,4,0,4,0,3,2,0,4,0,65718983.0,18255273.0,14828901.0,130788.0,14959689,0.8194722149594805,False,False,False,False
ID0243,2023,NGER,PALISADE GRANVILLE HARBOUR INVESTMENTS PTY LTD,1,1,0,0,0,0,0,1,0,0,1286049.0,357236.0,30.0,95.0,125,0.00034990874379961707,False,False,False,False
ID0243,2023,NGER,PALISADE WATERLOO HOLDINGS PTY LTD,1,1,0,0,0,0,1,0,0,0,1091353.0,303154.0,130.0,177.0,307,0.0010126866213211766,False,False,False,False
ID0243,2023,NGER,PARF COMPANY 2 PTY LTD,1,1,0,1,0,0,0,0,0,0,1618650.0,449625.0,102.0,1771.0,1873,0.004165693633583542,False,False,False,False
ID0243,2023,NGER,PEAK RENEWABLES HOLDINGS PTY LTD,5,3,0,3,0,0,1,0,1,0,2566172.0,712826.0,129.0,633.0,762,0.0010689845768813147,False,False,False,False
ID0243,2023,NGER,INTERNATIONAL POWER (AUSTRALIA) HOLDINGS PTY LIMITED,6,1,0,0,0,0,6,0,0,0,6078239.0,1688400.0,677090.0,2844.0,679934,0.40270907367922293,False,False,False,False
ID0243,2023,NGER,RIO TINTO LIMITED,4,1,0,0,0,0,0,0,0,4,6575633.0,1826565.0,1006026.0,0.0,1006026,0.5507748150216389,False,False,False,False
ID0243,2023,NGER,PORT ADELAIDE ENERGY PTY LTD,1,1,0,0,0,0,1,0,0,0,138465.0,38462.0,26704.0,615.0,27319,0.7102854765742811,False,False,False,False
ID0243,2023,NGER,POWER AND WATER CORPORATION,56,1,0,0,56,0,0,0,0,0,523499.0,145416.0,94825.0,0.0,94825,0.6520946800902239,False,False,False,False
ID0243,2023,NGER,POWER GENERATION CORPORATION,8,1,0,0,8,0,0,0,0,0,5426363.0,1507324.0,910042.0,0.0,910042,0.6037467724258354,False,False,False,False
ID0243,2023,NGER,PRATT CONSOLIDATED HOLDINGS PTY. LTD.,1,1,0,0,0,0,0,0,1,0,73300.0,20361.0,22795.0,8612.0,31407,1.542507735376455,False,False,False,False
ID0243,2023,NGER,PRIME RENEWABLES PTY LTD,5,2,4,0,0,0,0,0,1,0,601240.0,167011.0,0.0,159.0,159,0.0009520330996161929,False,False,False,False
ID0243,2023,NGER,QGC UPSTREAM INVESTMENTS PTY LTD,1,1,0,0,0,1,0,0,0,0,346146.0,96152.0,52667.0,4905.0,57572,0.598760296197687,False,False,False,False
ID0243,2023,NGER,QGIF SWAN HOLDCO PTY LTD,13,2,0,0,0,0,0,0,3,10,451965.0,125546.0,46950.0,423.0,47373,0.37733579723766586,False,False,False,False
ID0243,2023,NGER,QS MAPS HOLDINGS NO. 3 PTY LTD,4,2,0,0,0,0,2,0,2,0,244257.0,67849.0,0.0,229.0,229,0.0033751418591283586,False,False,False,False
ID0243,2023,NGER,RATCH - AUSTRALIA CORPORATION PTY LTD,8,5,0,1,0,4,1,0,1,1,6851519.0,1903200.0,339812.0,7249.0,347061,0.18235655737704917,False,False,False,False
ID0243,2023,NGER,REGIONAL POWER CORPORATION,45,1,0,0,0,0,0,0,0,45,423404.0,117613.0,73227.0,57.0,73284,0.6230943858246962,False,False,False,False
ID0243,2023,NGER,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,45,6,0,10,3,8,3,0,7,14,88415.0,24560.0,4.0,36.0,40,0.0016286644951140066,False,False,False,False
ID0243,2023,NGER,RISEN ENERGY AUSTRALIA HOLDINGS PTY LTD,1,1,0,0,0,1,0,0,0,0,734764.0,204101.0,26.0,0.0,26,0.0001273879108872568,False,False,False,False
ID0243,2023,NGER,RWE RENEWABLES AUSTRALIA PTY LTD,1,1,0,1,0,0,0,0,0,0,1924694.0,534637.0,119.0,2256.0,2375,0.004442266434982988,False,False,False,False
ID0243,2023,NGER,SALT CREEK WIND FARM PTY LTD,1,1,0,0,0,0,0,0,1,0,421517.0,117088.0,54.0,518.0,572,0.004885214539491665,False,False,False,False
ID0243,2023,NGER,SANTOS LIMITED,1,1,0,1,0,0,0,0,0,0,534873.0,148576.0,83961.0,1.0,83962,0.5651114581089812,False,False,False,False
ID0243,2023,NGER,SEBASTOPOL HOLDINGS CO PTY LTD,1,1,0,1,0,0,0,0,0,0,649033.0,180287.0,17.0,0.0,17,9.429409774415237e-05,False,False,False,False
ID0243,2023,NGER,SENTIENT IMPACT GROUP PTY LTD,6,4,2,0,0,2,0,0,1,1,495342.0,137595.0,38.0,231.0,269,0.0019550129001780587,False,False,False,False
ID0243,2023,NGER,SEV.EN GLOBAL INVESTMENTS PTY LTD,1,1,0,1,0,0,0,0,0,0,26137136.0,7260315.0,7043816.0,68147.0,7111963,0.979566726788025,False,False,False,False
ID0243,2023,NGER,SHELL ENERGY HOLDINGS AUSTRALIA LIMITED,3,2,0,0,0,2,0,0,0,1,1660900.0,461361.0,169407.0,5174.0,174581,0.3784043297981407,False,False,False,False
ID0243,2023,NGER,SHENHUA CLEAN ENERGY HOLDINGS PTY LIMITED,3,1,0,0,0,0,0,3,0,0,3570980.0,991939.0,349.0,187.0,536,0.0005403558081696556,False,False,False,False
ID0243,2023,NGER,SNOWTOWN WIND FARM PTY LTD,1,1,0,0,0,0,1,0,0,0,1098991.0,305275.0,103.0,197.0,300,0.0009827204979117189,False,False,False,False
ID0243,2023,NGER,SNOWY HYDRO LIMITED,7,3,0,3,0,0,2,0,2,0,16364801.0,4545778.0,160438.0,400318.0,560756,0.12335754187732001,False,False,False,False
ID0243,2023,NGER,SPIC PACIFIC ENERGY PTY LTD,15,5,0,2,0,1,1,0,10,1,6303121.0,1750866.0,860.0,3384.0,4244,0.0024239433514615053,False,False,False,False
ID0243,2023,NGER,SQUADRON WIND ENERGY ASSETS PTY LTD,6,3,0,4,0,1,0,0,1,0,8441415.0,2344837.0,13744.0,5526.0,19270,0.008218055242219396,False,False,False,False
ID0243,2023,NGER,SRV AGWF PTY LTD,1,1,0,0,0,0,0,0,0,1,304492.0,84581.0,22.0,30.0,52,0.0006147952849930835,False,False,False,False
ID0243,2023,NGER,THE TRUSTEE FOR GRSF TRUST,1,1,0,0,0,0,0,0,0,1,313600.0,87111.0,7.0,159.0,166,0.0019056146755289229,False,False,False,False
ID0243,2023,NGER,STANWELL CORPORATION LIMITED,2,1,0,0,0,2,0,0,0,0,74200769.0,20611325.0,17865692.0,52533.0,17918225,0.8693388222251602,False,False,False,False
ID0243,2023,NGER,STOCKYARD HILL WIND FARM (HOLDING) PTY LTD,1,1,0,0,0,0,0,0,1,0,5658781.0,1571883.0,105.0,3940.0,4045,0.002573346744000667,False,False,False,False
ID0243,2023,NGER,STONE HOLDCO PTY LTD,1,1,0,1,0,0,0,0,0,0,629536.0,174871.0,18.0,570.0,588,0.003362478627102264,False,False,False,False
ID0243,2023,NGER,SUN AUSTRALIA HOLDINGS PTY LTD,1,1,0,0,0,0,0,0,0,1,882797.0,245221.0,34.0,419.0,453,0.00184731323989381,False,False,False,False
ID0243,2023,NGER,SUNRAYSIA SOLAR FARM HOLDINGS PTY LTD,1,1,0,1,0,0,0,0,0,0,1541563.0,428212.0,58.0,3374.0,3432,0.008014721679915555,False,False,False,False
ID0243,2023,NGER,INTERNATIONAL POWER (AUSTRALIA) HOLDINGS PTY LIMITED,6,1,0,0,0,0,6,0,0,0,389276.0,108132.0,106285.0,643.0,106928,0.9888654607331779,False,False,False,False
ID0243,2023,NGER,TASMANIAN IRRIGATION PTY LTD,1,1,0,0,0,0,0,1,0,0,122411.0,34003.0,0.0,0.0,0,0.0,False,False,False,False
ID0243,2023,NGER,THE TRUSTEE FOR GUNNEDAH ASSET TRUST,1,1,0,1,0,0,0,0,0,0,864551.0,240153.0,0.0,0.0,0,0.0,False,False,False,False
ID0243,2023,NGER,THE TRUSTEE FOR SP PROJECT 1 ACQUISITION TRUST,16,1,0,0,0,0,0,0,16,0,453678.0,126022.0,80.0,143.0,223,0.0017695323038834489,False,False,False,False
ID0243,2023,NGER,THE TRUSTEE FOR SUNTOP ASSET TRUST,1,1,0,1,0,0,0,0,0,0,985900.0,273861.0,0.0,0.0,0,0.0,False,False,False,False
ID0243,2023,NGER,TINSEL BIDCO PTY LTD,2,1,0,0,0,0,2,0,0,0,2898852.0,805236.0,68.0,169.0,237,0.00029432365169962594,False,False,False,False
ID0243,2023,NGER,TOTALENERGIES RENEWABLES AUSTRALIA PTY LTD,1,1,0,0,0,0,0,0,1,0,1435129.0,398647.0,119.0,5333.0,5452,0.013676259949278435,False,False,False,False
ID0243,2023,NGER,TRANSALTA ENERGY (AUSTRALIA) PTY LTD,5,1,0,0,0,0,0,0,0,5,6325417.0,1757060.0,902110.0,0.0,902110,0.5134201450149681,False,False,False,False
ID0243,2023,NGER,VENA ENERGY SERVICES (AUSTRALIA) PTY LTD,3,2,0,0,0,1,2,0,0,0,1769683.0,491578.0,333.0,2180.0,2513,0.00511210835309961,False,False,False,False
ID0243,2023,NGER,W.H. HECK & SONS PROPRIETARY LIMITED,1,1,0,0,0,1,0,0,0,0,174027.0,48341.0,1681.0,0.0,1681,0.034773794501561824,False,False,False,False
ID0243,2023,NGER,WATER CORPORATION,2,1,0,0,0,0,0,0,0,2,19827.0,5508.0,4050.0,0.0,4050,0.7352941176470589,False,False,False,False
ID0243,2023,NGER,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,45,6,0,10,3,8,3,0,7,14,33273.0,9243.0,0.0,18.0,18,0.0019474196689386564,False,False,False,False
ID0243,2023,NGER,WEST WYALONG HOLDCO 2 PTY LTD,1,1,0,1,0,0,0,0,0,0,682499.0,189583.0,9.0,561.0,570,0.0030065986929207786,False,False,False,False
ID0243,2023,NGER,WHITE ROCK SOLAR FARM (HOLDING) PTY LTD,1,1,0,1,0,0,0,0,0,0,134652.0,37403.0,0.0,46.0,46,0.0012298478731652541,False,False,False,False
ID0243,2023,NGER,WILD CATTLE HILL PTY LTD,1,1,0,0,0,0,0,1,0,0,1643242.0,456456.0,99.0,138.0,237,0.0005192176244807824,False,False,False,False
ID0243,2023,NGER,ARET PLATFORM PTY LIMITED,1,1,0,0,0,0,1,0,0,0,1090576.0,302938.0,70.0,137.0,207,0.0006833081356581214,False,False,False,False
ID0243,2023,NGER,WINTON HOLDINGS CO PTY. LTD,1,1,0,0,0,0,0,0,1,0,532678.0,147966.0,33.0,0.0,33,0.00022302420826406067,False,False,False,False
ID0243,2023,NGER,WIRTGEN ENERGY GLENROWAN PTY. LTD,1,1,0,0,0,0,0,0,1,0,766484.0,212912.0,60.0,543.0,603,0.0028321560081160293,False,False,False,False
ID0243,2023,NGER,WOOLOOGA HOLDCO 2 PTY LTD,1,1,0,0,0,1,0,0,0,0,1185741.0,329373.0,59.0,3658.0,3717,0.011285078011858896,False,False,False,False
ID0243,2023,NGER,YATPOOL SOLAR FARM HOLDCO PTY LTD,1,1,0,0,0,0,0,0,1,0,461024.0,128062.0,0.0,361.0,361,0.0028189470725117523,False,False,False,False
