source_system,state,year,facility_name,facility_name_clean,fuel_group,primary_fuel,latitude,longitude,geocode_status,project_status,mw_capacity,reporting_year,abs_joined,label,geocode_query,display_name,reporting_entity,facility_type,electricity_production_gj,electricity_production_mwh,scope1_emissions_tco2e,scope2_emissions_tco2e,total_emissions_tco2e,emission_intensity_tco2e_per_mwh,grid_connected,grid,scope1_imputed,scope2_imputed,total_imputed,intensity_imputed,accreditation_code,postcode,accreditation_start_date,approval_date,committed_date,reference_date,reference_year,Estimated resident population (no.),Population density (persons/km2),Estimated resident population - males (no.),Estimated resident population - females (no.),Median age - males (years),Median age - females (years),Median age - persons (years),Working age population (aged 15-64 years) (no.),Working age population (aged 15-64 years) (%),Males - 0-4 years (no.),Males - 5-9 years (no.),Males - 10-14 years (no.),Males - 15-19 years (no.),Males - 20-24 years (no.),Males - 25-29 years (no.),Males - 30-34 years (no.),Males - 35-39 years (no.),Males - 40-44 years (no.),Males - 45-49 years (no.),Males - 50-54 years (no.),Males - 55-59 years (no.),Males - 60-64 years (no.),Males - 65-69 years (no.),Males - 70-74 years (no.),Males - 75-79 years (no.),Males - 80-84 years (no.),Males - 85 and over (no.),Males - 0-4 years (%),Males - 5-9 years (%),Males - 10-14 years (%),Males - 15-19 years (%),Males - 20-24 years (%),Males - 25-29 years (%),Males - 30-34 years (%),Males - 35-39 years (%),Males - 40-44 years (%),Males - 45-49 years (%),Males - 50-54 years (%),Males - 55-59 years (%),Males - 60-64 years (%),Males - 65-69 years (%),Males - 70-74 years (%),Males - 75-79 years (%),Males - 80-84 years (%),Males - 85 and over (%),Females - 0-4 years (no.),Females - 5-9 years (no.),Females - 10-14 years (no.),Females - 15-19 years (no.),Females - 20-24 years (no.),Females - 25-29 years (no.),Females - 30-34 years (no.),Females - 35-39 years (no.),Females - 40-44 years (no.),Females - 45-49 years (no.),Females - 50-54 years (no.),Females - 55-59 years (no.),Females - 60-64 years (no.),Females - 65-69 years (no.),Females - 70-74 years (no.),Females - 75-79 years (no.),Females - 80-84 years (no.),Females - 85 and over (no.),Females - 0-4 years (%),Females - 5-9 years (%),Females - 10-14 years (%),Females - 15-19 years (%),Females - 20-24 years (%),Females - 25-29 years (%),Females - 30-34 years (%),Females - 35-39 years (%),Females - 40-44 years (%),Females - 45-49 years (%),Females - 50-54 years (%),Females - 55-59 years (%),Females - 60-64 years (%),Females - 65-69 years (%),Females - 70-74 years (%),Females - 75-79 years (%),Females - 80-84 years (%),Females - 85 and over (%),Persons - 0-4 years (no.),Persons - 5-9 years (no.),Persons - 10-14 years (no.),Persons - 15-19 years (no.),Persons - 20-24 years (no.),Persons - 25-29 years (no.),Persons - 30-34 years (no.),Persons - 35-39 years (no.),Persons - 40-44 years (no.),Persons - 45-49 years (no.),Persons - 50-54 years (no.),Persons - 55-59 years (no.),Persons - 60-64 years (no.),Persons - 65-69 years (no.),Persons - 70-74 years (no.),Persons - 75-79 years (no.),Persons - 80-84 years (no.),Persons - 85 and over (no.),Persons - 0-4 years (%),Persons - 5-9 years (%),Persons - 10-14 years (%),Persons - 15-19 years (%),Persons - 20-24 years (%),Persons - 25-29 years (%),Persons - 30-34 years (%),Persons - 35-39 years (%),Persons - 40-44 years (%),Persons - 45-49 years (%),Persons - 50-54 years (%),Persons - 55-59 years (%),Persons - 60-64 years (%),Persons - 65-69 years (%),Persons - 70-74 years (%),Persons - 75-79 years (%),Persons - 80-84 years (%),Persons - 85 and over (%),Births (no.),Total fertility rate (births per female) (rate),Deaths (no.),"Standardised death rate (per 1,000 people) (rate)",Internal arrivals (no.),Internal departures (no.),Net internal migration (no.),Overseas arrivals (no.),Overseas departures (no.),Net overseas migration (no.),Aboriginal and Torres Strait Islander Peoples (no.),Aboriginal and Torres Strait Islander Peoples (%),Born in Oceania and Antarctica (excluding Australia) (%),Born in North-West Europe (%),Born in Southern and Eastern Europe (%),Born in North Africa and the Middle East (%),Born in South-East Asia (%),Born in North-East Asia (%),Born in Southern and Central Asia (%),Born in Americas (%),Born in Sub-Saharan Africa (%),Total born overseas (no.),Total born overseas (%),Buddhism (%),Christianity (%),Hinduism (%),Islam (%),Judaism (%),Other religions (%),"Secular beliefs, other spiritual beliefs or no religion (%)",Religious affiliation inadequately described or not stated (%),Australian citizen (no.),Not an Australian citizen (no.),Australian citizenship not stated (no.),Australian citizen (%),Not an Australian citizen (%),Australian citizenship not stated (%),Speaks a language other than English at home (no.),Speaks a language other than English at home (%),Currently serving in the Australian Defence Force (no.),Previously served in the Australian Defence Force (no.),Currently serving in the Australian Defence Force (%),Previously served in the Australian Defence Force (%)
NGER,TAS,2021,Musselroe Wind Farm Pty Ltd,musselroe wind farm pty ltd,WIND,Wind,-40.7803916,148.0104827,ok,,,2021,True,Tasmania,"Musselroe Wind Farm Pty Ltd, electricity generation facility, Tasmania, Australia","Cape Portland TAS 7264, Australia",SHENHUA CLEAN ENERGY HOLDINGS PTY LIMITED,F,2031329.0,564258.0,168.0,182.0,350,0.00062028362912,On,NEM,False,False,False,False,,,,,,,,567239.0,8.3,281404.0,285835.0,40.3,42.8,41.6,355485.0,62.7,15193.0,16445.0,17761.0,15959.0,16564.0,20497.0,19699.0,17533.0,15290.0,16636.0,17629.0,18381.0,18760.0,17118.0,15560.0,10542.0,6731.0,5106.0,5.4,5.8,6.3,5.7,5.9,7.3,7.0,6.2,5.4,5.9,6.3,6.5,6.7,6.1,5.5,3.7,2.4,1.8,14242.0,15622.0,16508.0,14750.0,15523.0,19599.0,19326.0,17942.0,16367.0,17225.0,18654.0,19239.0,19912.0,17837.0,16198.0,11291.0,7768.0,7832.0,5.0,5.5,5.8,5.2,5.4,6.9,6.8,6.3,5.7,6.0,6.5,6.7,7.0,6.2,5.7,4.0,2.7,2.7,29435.0,32067.0,34269.0,30709.0,32087.0,40096.0,39025.0,35475.0,31657.0,33861.0,36283.0,37620.0,38672.0,34955.0,31758.0,21833.0,14499.0,12938.0,5.2,5.7,6.0,5.4,5.7,7.1,6.9,6.3,5.6,6.0,6.4,6.6,6.8,6.2,5.6,3.8,2.6,2.3,6034.0,1.65,4769.0,5.7,13110.0,13219.0,-109.0,1551.0,2001.0,-450.0,30186.0,5.4,1.2,5.3,0.7,0.4,1.4,1.7,3.0,0.9,0.8,85508.0,15.3,1.0,38.4,1.7,0.9,0.1,0.8,50.0,7.1,487157.0,44182.0,26234.0,87.4,7.9,4.7,48690.0,8.7,960.0,17515.0,0.2,3.8
NGER,TAS,2021,Paloona Hydro Power Station,paloona hydro power station,HYDRO,Hydro,-41.2581401,146.2699943,ok,,,2021,True,Tasmania,"Paloona Hydro Power Station, hydroelectric power station, electricity generation facility, Tasmania, Australia","Paloona TAS 7310, Australia",HYDRO-ELECTRIC CORPORATION,F,449387.0,124830.0,0.0,13.0,13,0.0001041416326203,On,NEM,False,False,False,False,,,,,,,,567239.0,8.3,281404.0,285835.0,40.3,42.8,41.6,355485.0,62.7,15193.0,16445.0,17761.0,15959.0,16564.0,20497.0,19699.0,17533.0,15290.0,16636.0,17629.0,18381.0,18760.0,17118.0,15560.0,10542.0,6731.0,5106.0,5.4,5.8,6.3,5.7,5.9,7.3,7.0,6.2,5.4,5.9,6.3,6.5,6.7,6.1,5.5,3.7,2.4,1.8,14242.0,15622.0,16508.0,14750.0,15523.0,19599.0,19326.0,17942.0,16367.0,17225.0,18654.0,19239.0,19912.0,17837.0,16198.0,11291.0,7768.0,7832.0,5.0,5.5,5.8,5.2,5.4,6.9,6.8,6.3,5.7,6.0,6.5,6.7,7.0,6.2,5.7,4.0,2.7,2.7,29435.0,32067.0,34269.0,30709.0,32087.0,40096.0,39025.0,35475.0,31657.0,33861.0,36283.0,37620.0,38672.0,34955.0,31758.0,21833.0,14499.0,12938.0,5.2,5.7,6.0,5.4,5.7,7.1,6.9,6.3,5.6,6.0,6.4,6.6,6.8,6.2,5.6,3.8,2.6,2.3,6034.0,1.65,4769.0,5.7,13110.0,13219.0,-109.0,1551.0,2001.0,-450.0,30186.0,5.4,1.2,5.3,0.7,0.4,1.4,1.7,3.0,0.9,0.8,85508.0,15.3,1.0,38.4,1.7,0.9,0.1,0.8,50.0,7.1,487157.0,44182.0,26234.0,87.4,7.9,4.7,48690.0,8.7,960.0,17515.0,0.2,3.8
NGER,TAS,2021,Parangana Hydro Power Station,parangana hydro power station,HYDRO,Hydro,-41.630016,146.2200452,ok,,,2021,True,Tasmania,"Parangana Hydro Power Station, hydroelectric power station, electricity generation facility, Tasmania, Australia","Mersey Forest TAS 7304, Australia",HYDRO-ELECTRIC CORPORATION,F,18476.0,5132.0,0.0,0.0,0,0.0,On,NEM,False,False,False,False,,,,,,,,567239.0,8.3,281404.0,285835.0,40.3,42.8,41.6,355485.0,62.7,15193.0,16445.0,17761.0,15959.0,16564.0,20497.0,19699.0,17533.0,15290.0,16636.0,17629.0,18381.0,18760.0,17118.0,15560.0,10542.0,6731.0,5106.0,5.4,5.8,6.3,5.7,5.9,7.3,7.0,6.2,5.4,5.9,6.3,6.5,6.7,6.1,5.5,3.7,2.4,1.8,14242.0,15622.0,16508.0,14750.0,15523.0,19599.0,19326.0,17942.0,16367.0,17225.0,18654.0,19239.0,19912.0,17837.0,16198.0,11291.0,7768.0,7832.0,5.0,5.5,5.8,5.2,5.4,6.9,6.8,6.3,5.7,6.0,6.5,6.7,7.0,6.2,5.7,4.0,2.7,2.7,29435.0,32067.0,34269.0,30709.0,32087.0,40096.0,39025.0,35475.0,31657.0,33861.0,36283.0,37620.0,38672.0,34955.0,31758.0,21833.0,14499.0,12938.0,5.2,5.7,6.0,5.4,5.7,7.1,6.9,6.3,5.6,6.0,6.4,6.6,6.8,6.2,5.6,3.8,2.6,2.3,6034.0,1.65,4769.0,5.7,13110.0,13219.0,-109.0,1551.0,2001.0,-450.0,30186.0,5.4,1.2,5.3,0.7,0.4,1.4,1.7,3.0,0.9,0.8,85508.0,15.3,1.0,38.4,1.7,0.9,0.1,0.8,50.0,7.1,487157.0,44182.0,26234.0,87.4,7.9,4.7,48690.0,8.7,960.0,17515.0,0.2,3.8
NGER,TAS,2021,Poatina Hydro Power Station,poatina hydro power station,HYDRO,Hydro,-41.7958243,146.9610493,ok,,,2021,True,Tasmania,"Poatina Hydro Power Station, hydroelectric power station, electricity generation facility, Tasmania, Australia","Poatina TAS 7302, Australia",HYDRO-ELECTRIC CORPORATION,F,5278926.0,1466368.0,1.0,1053.0,1054,0.0007187827339385,On,NEM,False,False,False,False,,,,,,,,567239.0,8.3,281404.0,285835.0,40.3,42.8,41.6,355485.0,62.7,15193.0,16445.0,17761.0,15959.0,16564.0,20497.0,19699.0,17533.0,15290.0,16636.0,17629.0,18381.0,18760.0,17118.0,15560.0,10542.0,6731.0,5106.0,5.4,5.8,6.3,5.7,5.9,7.3,7.0,6.2,5.4,5.9,6.3,6.5,6.7,6.1,5.5,3.7,2.4,1.8,14242.0,15622.0,16508.0,14750.0,15523.0,19599.0,19326.0,17942.0,16367.0,17225.0,18654.0,19239.0,19912.0,17837.0,16198.0,11291.0,7768.0,7832.0,5.0,5.5,5.8,5.2,5.4,6.9,6.8,6.3,5.7,6.0,6.5,6.7,7.0,6.2,5.7,4.0,2.7,2.7,29435.0,32067.0,34269.0,30709.0,32087.0,40096.0,39025.0,35475.0,31657.0,33861.0,36283.0,37620.0,38672.0,34955.0,31758.0,21833.0,14499.0,12938.0,5.2,5.7,6.0,5.4,5.7,7.1,6.9,6.3,5.6,6.0,6.4,6.6,6.8,6.2,5.6,3.8,2.6,2.3,6034.0,1.65,4769.0,5.7,13110.0,13219.0,-109.0,1551.0,2001.0,-450.0,30186.0,5.4,1.2,5.3,0.7,0.4,1.4,1.7,3.0,0.9,0.8,85508.0,15.3,1.0,38.4,1.7,0.9,0.1,0.8,50.0,7.1,487157.0,44182.0,26234.0,87.4,7.9,4.7,48690.0,8.7,960.0,17515.0,0.2,3.8
NGER,TAS,2021,Reece Hydro Power Station,reece hydro power station,HYDRO,Hydro,-42.0409059,146.8087322,low_precision,,,2021,True,Tasmania,"Reece Hydro Power Station, hydroelectric power station, electricity generation facility, Tasmania, Australia","Tasmania, Australia",HYDRO-ELECTRIC CORPORATION,F,3124090.0,867803.0,0.0,2239.0,2239,0.0025800786584051,On,NEM,False,False,False,False,,,,,,,,567239.0,8.3,281404.0,285835.0,40.3,42.8,41.6,355485.0,62.7,15193.0,16445.0,17761.0,15959.0,16564.0,20497.0,19699.0,17533.0,15290.0,16636.0,17629.0,18381.0,18760.0,17118.0,15560.0,10542.0,6731.0,5106.0,5.4,5.8,6.3,5.7,5.9,7.3,7.0,6.2,5.4,5.9,6.3,6.5,6.7,6.1,5.5,3.7,2.4,1.8,14242.0,15622.0,16508.0,14750.0,15523.0,19599.0,19326.0,17942.0,16367.0,17225.0,18654.0,19239.0,19912.0,17837.0,16198.0,11291.0,7768.0,7832.0,5.0,5.5,5.8,5.2,5.4,6.9,6.8,6.3,5.7,6.0,6.5,6.7,7.0,6.2,5.7,4.0,2.7,2.7,29435.0,32067.0,34269.0,30709.0,32087.0,40096.0,39025.0,35475.0,31657.0,33861.0,36283.0,37620.0,38672.0,34955.0,31758.0,21833.0,14499.0,12938.0,5.2,5.7,6.0,5.4,5.7,7.1,6.9,6.3,5.6,6.0,6.4,6.6,6.8,6.2,5.6,3.8,2.6,2.3,6034.0,1.65,4769.0,5.7,13110.0,13219.0,-109.0,1551.0,2001.0,-450.0,30186.0,5.4,1.2,5.3,0.7,0.4,1.4,1.7,3.0,0.9,0.8,85508.0,15.3,1.0,38.4,1.7,0.9,0.1,0.8,50.0,7.1,487157.0,44182.0,26234.0,87.4,7.9,4.7,48690.0,8.7,960.0,17515.0,0.2,3.8
NGER,TAS,2021,Remount Renewable Energy Facility,remount renewable energy facility,BIOENERGY,Landfill Gas,-42.0409059,146.8087322,low_precision,,,2021,True,Tasmania,"Remount Renewable Energy Facility, landfill gas power station, Tasmania, Australia","Tasmania, Australia",LMS ENERGY PTY LTD,F,33273.0,9243.0,632.0,0.0,632,0.0683760683760683,On,NEM,False,False,False,False,,,,,,,,567239.0,8.3,281404.0,285835.0,40.3,42.8,41.6,355485.0,62.7,15193.0,16445.0,17761.0,15959.0,16564.0,20497.0,19699.0,17533.0,15290.0,16636.0,17629.0,18381.0,18760.0,17118.0,15560.0,10542.0,6731.0,5106.0,5.4,5.8,6.3,5.7,5.9,7.3,7.0,6.2,5.4,5.9,6.3,6.5,6.7,6.1,5.5,3.7,2.4,1.8,14242.0,15622.0,16508.0,14750.0,15523.0,19599.0,19326.0,17942.0,16367.0,17225.0,18654.0,19239.0,19912.0,17837.0,16198.0,11291.0,7768.0,7832.0,5.0,5.5,5.8,5.2,5.4,6.9,6.8,6.3,5.7,6.0,6.5,6.7,7.0,6.2,5.7,4.0,2.7,2.7,29435.0,32067.0,34269.0,30709.0,32087.0,40096.0,39025.0,35475.0,31657.0,33861.0,36283.0,37620.0,38672.0,34955.0,31758.0,21833.0,14499.0,12938.0,5.2,5.7,6.0,5.4,5.7,7.1,6.9,6.3,5.6,6.0,6.4,6.6,6.8,6.2,5.6,3.8,2.6,2.3,6034.0,1.65,4769.0,5.7,13110.0,13219.0,-109.0,1551.0,2001.0,-450.0,30186.0,5.4,1.2,5.3,0.7,0.4,1.4,1.7,3.0,0.9,0.8,85508.0,15.3,1.0,38.4,1.7,0.9,0.1,0.8,50.0,7.1,487157.0,44182.0,26234.0,87.4,7.9,4.7,48690.0,8.7,960.0,17515.0,0.2,3.8
NGER,TAS,2021,Repulse Hydro Power Station,repulse hydro power station,HYDRO,Hydro,-42.5076149,146.6469971,ok,,,2021,True,Tasmania,"Repulse Hydro Power Station, hydroelectric power station, electricity generation facility, Tasmania, Australia","Ouse TAS 7140, Australia",HYDRO-ELECTRIC CORPORATION,F,525153.0,145876.0,0.0,13.0,13,8.911678411801804e-05,On,NEM,False,False,False,False,,,,,,,,567239.0,8.3,281404.0,285835.0,40.3,42.8,41.6,355485.0,62.7,15193.0,16445.0,17761.0,15959.0,16564.0,20497.0,19699.0,17533.0,15290.0,16636.0,17629.0,18381.0,18760.0,17118.0,15560.0,10542.0,6731.0,5106.0,5.4,5.8,6.3,5.7,5.9,7.3,7.0,6.2,5.4,5.9,6.3,6.5,6.7,6.1,5.5,3.7,2.4,1.8,14242.0,15622.0,16508.0,14750.0,15523.0,19599.0,19326.0,17942.0,16367.0,17225.0,18654.0,19239.0,19912.0,17837.0,16198.0,11291.0,7768.0,7832.0,5.0,5.5,5.8,5.2,5.4,6.9,6.8,6.3,5.7,6.0,6.5,6.7,7.0,6.2,5.7,4.0,2.7,2.7,29435.0,32067.0,34269.0,30709.0,32087.0,40096.0,39025.0,35475.0,31657.0,33861.0,36283.0,37620.0,38672.0,34955.0,31758.0,21833.0,14499.0,12938.0,5.2,5.7,6.0,5.4,5.7,7.1,6.9,6.3,5.6,6.0,6.4,6.6,6.8,6.2,5.6,3.8,2.6,2.3,6034.0,1.65,4769.0,5.7,13110.0,13219.0,-109.0,1551.0,2001.0,-450.0,30186.0,5.4,1.2,5.3,0.7,0.4,1.4,1.7,3.0,0.9,0.8,85508.0,15.3,1.0,38.4,1.7,0.9,0.1,0.8,50.0,7.1,487157.0,44182.0,26234.0,87.4,7.9,4.7,48690.0,8.7,960.0,17515.0,0.2,3.8
NGER,TAS,2021,Rowallan Hydro Power Station,rowallan hydro power station,HYDRO,Hydro,-41.7294863,146.2175479,ok,,,2021,True,Tasmania,"Rowallan Hydro Power Station, hydroelectric power station, electricity generation facility, Tasmania, Australia","Liena TAS 7304, Australia",HYDRO-ELECTRIC CORPORATION,F,147755.0,41043.0,1.0,1.0,2,4.872938138050338e-05,On,NEM,False,False,False,False,,,,,,,,567239.0,8.3,281404.0,285835.0,40.3,42.8,41.6,355485.0,62.7,15193.0,16445.0,17761.0,15959.0,16564.0,20497.0,19699.0,17533.0,15290.0,16636.0,17629.0,18381.0,18760.0,17118.0,15560.0,10542.0,6731.0,5106.0,5.4,5.8,6.3,5.7,5.9,7.3,7.0,6.2,5.4,5.9,6.3,6.5,6.7,6.1,5.5,3.7,2.4,1.8,14242.0,15622.0,16508.0,14750.0,15523.0,19599.0,19326.0,17942.0,16367.0,17225.0,18654.0,19239.0,19912.0,17837.0,16198.0,11291.0,7768.0,7832.0,5.0,5.5,5.8,5.2,5.4,6.9,6.8,6.3,5.7,6.0,6.5,6.7,7.0,6.2,5.7,4.0,2.7,2.7,29435.0,32067.0,34269.0,30709.0,32087.0,40096.0,39025.0,35475.0,31657.0,33861.0,36283.0,37620.0,38672.0,34955.0,31758.0,21833.0,14499.0,12938.0,5.2,5.7,6.0,5.4,5.7,7.1,6.9,6.3,5.6,6.0,6.4,6.6,6.8,6.2,5.6,3.8,2.6,2.3,6034.0,1.65,4769.0,5.7,13110.0,13219.0,-109.0,1551.0,2001.0,-450.0,30186.0,5.4,1.2,5.3,0.7,0.4,1.4,1.7,3.0,0.9,0.8,85508.0,15.3,1.0,38.4,1.7,0.9,0.1,0.8,50.0,7.1,487157.0,44182.0,26234.0,87.4,7.9,4.7,48690.0,8.7,960.0,17515.0,0.2,3.8
NGER,TAS,2021,Tamar Valley Power Station,tamar valley power station,GAS,Gas,-41.1399394,146.9056062,ok,,,2021,True,Tasmania,"Tamar Valley Power Station, gas-fired power station, electricity generation facility, Tasmania, Australia","Bell Bay TAS 7253, Australia",HYDRO-ELECTRIC CORPORATION,F,206418.0,57338.0,35479.0,4121.0,39600,0.690641459416094,On,NEM,False,False,False,False,,,,,,,,567239.0,8.3,281404.0,285835.0,40.3,42.8,41.6,355485.0,62.7,15193.0,16445.0,17761.0,15959.0,16564.0,20497.0,19699.0,17533.0,15290.0,16636.0,17629.0,18381.0,18760.0,17118.0,15560.0,10542.0,6731.0,5106.0,5.4,5.8,6.3,5.7,5.9,7.3,7.0,6.2,5.4,5.9,6.3,6.5,6.7,6.1,5.5,3.7,2.4,1.8,14242.0,15622.0,16508.0,14750.0,15523.0,19599.0,19326.0,17942.0,16367.0,17225.0,18654.0,19239.0,19912.0,17837.0,16198.0,11291.0,7768.0,7832.0,5.0,5.5,5.8,5.2,5.4,6.9,6.8,6.3,5.7,6.0,6.5,6.7,7.0,6.2,5.7,4.0,2.7,2.7,29435.0,32067.0,34269.0,30709.0,32087.0,40096.0,39025.0,35475.0,31657.0,33861.0,36283.0,37620.0,38672.0,34955.0,31758.0,21833.0,14499.0,12938.0,5.2,5.7,6.0,5.4,5.7,7.1,6.9,6.3,5.6,6.0,6.4,6.6,6.8,6.2,5.6,3.8,2.6,2.3,6034.0,1.65,4769.0,5.7,13110.0,13219.0,-109.0,1551.0,2001.0,-450.0,30186.0,5.4,1.2,5.3,0.7,0.4,1.4,1.7,3.0,0.9,0.8,85508.0,15.3,1.0,38.4,1.7,0.9,0.1,0.8,50.0,7.1,487157.0,44182.0,26234.0,87.4,7.9,4.7,48690.0,8.7,960.0,17515.0,0.2,3.8
NGER,TAS,2021,Tarraleah Hydro Power Station,tarraleah hydro power station,HYDRO,Hydro,-42.301225,146.4503471,ok,,,2021,True,Tasmania,"Tarraleah Hydro Power Station, hydroelectric power station, electricity generation facility, Tasmania, Australia","Tarraleah TAS 7140, Australia",HYDRO-ELECTRIC CORPORATION,F,2136330.0,593425.0,0.0,98.0,98,0.0001651430256561,On,NEM,False,False,False,False,,,,,,,,567239.0,8.3,281404.0,285835.0,40.3,42.8,41.6,355485.0,62.7,15193.0,16445.0,17761.0,15959.0,16564.0,20497.0,19699.0,17533.0,15290.0,16636.0,17629.0,18381.0,18760.0,17118.0,15560.0,10542.0,6731.0,5106.0,5.4,5.8,6.3,5.7,5.9,7.3,7.0,6.2,5.4,5.9,6.3,6.5,6.7,6.1,5.5,3.7,2.4,1.8,14242.0,15622.0,16508.0,14750.0,15523.0,19599.0,19326.0,17942.0,16367.0,17225.0,18654.0,19239.0,19912.0,17837.0,16198.0,11291.0,7768.0,7832.0,5.0,5.5,5.8,5.2,5.4,6.9,6.8,6.3,5.7,6.0,6.5,6.7,7.0,6.2,5.7,4.0,2.7,2.7,29435.0,32067.0,34269.0,30709.0,32087.0,40096.0,39025.0,35475.0,31657.0,33861.0,36283.0,37620.0,38672.0,34955.0,31758.0,21833.0,14499.0,12938.0,5.2,5.7,6.0,5.4,5.7,7.1,6.9,6.3,5.6,6.0,6.4,6.6,6.8,6.2,5.6,3.8,2.6,2.3,6034.0,1.65,4769.0,5.7,13110.0,13219.0,-109.0,1551.0,2001.0,-450.0,30186.0,5.4,1.2,5.3,0.7,0.4,1.4,1.7,3.0,0.9,0.8,85508.0,15.3,1.0,38.4,1.7,0.9,0.1,0.8,50.0,7.1,487157.0,44182.0,26234.0,87.4,7.9,4.7,48690.0,8.7,960.0,17515.0,0.2,3.8
NGER,TAS,2021,Tods Corner Hydro Power Station,tods corner hydro power station,HYDRO,Hydro,-41.9695227,146.796318,ok,,,2021,True,Tasmania,"Tods Corner Hydro Power Station, hydroelectric power station, electricity generation facility, Tasmania, Australia","Tods Corner TAS 7030, Australia",HYDRO-ELECTRIC CORPORATION,F,2536.0,705.0,0.0,9.0,9,0.0127659574468085,On,NEM,False,False,False,False,,,,,,,,567239.0,8.3,281404.0,285835.0,40.3,42.8,41.6,355485.0,62.7,15193.0,16445.0,17761.0,15959.0,16564.0,20497.0,19699.0,17533.0,15290.0,16636.0,17629.0,18381.0,18760.0,17118.0,15560.0,10542.0,6731.0,5106.0,5.4,5.8,6.3,5.7,5.9,7.3,7.0,6.2,5.4,5.9,6.3,6.5,6.7,6.1,5.5,3.7,2.4,1.8,14242.0,15622.0,16508.0,14750.0,15523.0,19599.0,19326.0,17942.0,16367.0,17225.0,18654.0,19239.0,19912.0,17837.0,16198.0,11291.0,7768.0,7832.0,5.0,5.5,5.8,5.2,5.4,6.9,6.8,6.3,5.7,6.0,6.5,6.7,7.0,6.2,5.7,4.0,2.7,2.7,29435.0,32067.0,34269.0,30709.0,32087.0,40096.0,39025.0,35475.0,31657.0,33861.0,36283.0,37620.0,38672.0,34955.0,31758.0,21833.0,14499.0,12938.0,5.2,5.7,6.0,5.4,5.7,7.1,6.9,6.3,5.6,6.0,6.4,6.6,6.8,6.2,5.6,3.8,2.6,2.3,6034.0,1.65,4769.0,5.7,13110.0,13219.0,-109.0,1551.0,2001.0,-450.0,30186.0,5.4,1.2,5.3,0.7,0.4,1.4,1.7,3.0,0.9,0.8,85508.0,15.3,1.0,38.4,1.7,0.9,0.1,0.8,50.0,7.1,487157.0,44182.0,26234.0,87.4,7.9,4.7,48690.0,8.7,960.0,17515.0,0.2,3.8
NGER,TAS,2021,Trevallyn Hydro Power Station,trevallyn hydro power station,HYDRO,Hydro,-41.42252269999999,147.1121213,ok,,,2021,True,Tasmania,"Trevallyn Hydro Power Station, hydroelectric power station, electricity generation facility, Tasmania, Australia","21 Elouera St, Riverside TAS 7250, Australia",HYDRO-ELECTRIC CORPORATION,F,1651516.0,458755.0,6.0,66.0,72,0.000156946518294,On,NEM,False,False,False,False,,,,,,,,567239.0,8.3,281404.0,285835.0,40.3,42.8,41.6,355485.0,62.7,15193.0,16445.0,17761.0,15959.0,16564.0,20497.0,19699.0,17533.0,15290.0,16636.0,17629.0,18381.0,18760.0,17118.0,15560.0,10542.0,6731.0,5106.0,5.4,5.8,6.3,5.7,5.9,7.3,7.0,6.2,5.4,5.9,6.3,6.5,6.7,6.1,5.5,3.7,2.4,1.8,14242.0,15622.0,16508.0,14750.0,15523.0,19599.0,19326.0,17942.0,16367.0,17225.0,18654.0,19239.0,19912.0,17837.0,16198.0,11291.0,7768.0,7832.0,5.0,5.5,5.8,5.2,5.4,6.9,6.8,6.3,5.7,6.0,6.5,6.7,7.0,6.2,5.7,4.0,2.7,2.7,29435.0,32067.0,34269.0,30709.0,32087.0,40096.0,39025.0,35475.0,31657.0,33861.0,36283.0,37620.0,38672.0,34955.0,31758.0,21833.0,14499.0,12938.0,5.2,5.7,6.0,5.4,5.7,7.1,6.9,6.3,5.6,6.0,6.4,6.6,6.8,6.2,5.6,3.8,2.6,2.3,6034.0,1.65,4769.0,5.7,13110.0,13219.0,-109.0,1551.0,2001.0,-450.0,30186.0,5.4,1.2,5.3,0.7,0.4,1.4,1.7,3.0,0.9,0.8,85508.0,15.3,1.0,38.4,1.7,0.9,0.1,0.8,50.0,7.1,487157.0,44182.0,26234.0,87.4,7.9,4.7,48690.0,8.7,960.0,17515.0,0.2,3.8
